probes,moduleColor,GS.PCD,p.GS.PCD,MEyellow,MEyellow
RBKS,yellow,-0.290663626,1.33306E-09,-0.282689378,3.86712E-09
JUNB,yellow,0.494824542,2.9093E-27,0.256825934,9.76352E-08
CHST11,yellow,0.332985595,2.62747E-12,0.528111878,1.81149E-31
PTGER4,yellow,0.371237595,3.87391E-15,0.642228794,4.2374E-50
DNAI2,yellow,0.194016765,6.39855E-05,0.42548602,7.47498E-20
PIK3CD,yellow,0.419280669,2.86803E-19,0.872729276,6.2711E-132
PTCRA,yellow,0.115891503,0.017636885,0.31232571,6.22135E-11
P2RY6,yellow,0.203312426,2.75115E-05,0.42934409,3.19448E-20
GPR82,yellow,0.384750832,3.11734E-16,0.665826787,5.30721E-55
GPR34,yellow,0.391295698,8.81521E-17,0.582592023,1.9037E-39
RGS19,yellow,0.290461138,1.37017E-09,0.6345054,1.37844E-48
PAH,yellow,-0.116231948,0.01730449,-0.242457045,5.07933E-07
RASGRP4,yellow,0.456679671,5.60692E-23,0.508559237,6.08614E-29
BCL2,yellow,0.39447996,4.71943E-17,0.662793854,2.39848E-54
UTF1,yellow,0.174137529,0.000341945,0.274303674,1.14358E-08
C3AR1,yellow,0.49286749,4.97696E-27,0.691440733,7.40234E-61
MAL,yellow,0.074276173,0.129026819,0.281849141,4.318E-09
MOB3A,yellow,0.205686215,2.20386E-05,0.616526138,3.1506E-45
CD8B,yellow,0.189109119,9.83608E-05,0.67433691,6.99802E-57
ISG20,yellow,0.155182101,0.001440891,0.420585362,2.16672E-19
HMGN1P35,yellow,-0.042471588,0.38585111,0.257003938,9.55998E-08
CXCR6,yellow,0.364490418,1.3053E-14,0.665749719,5.51578E-55
CLEC7A,yellow,0.534922314,2.182E-32,0.70113301,3.09619E-63
CLEC12A,yellow,0.474526503,6.4679E-25,0.617019484,2.56514E-45
IL16,yellow,0.371666699,3.58243E-15,0.916738356,2.8596E-168
C2CD2L,yellow,0.119954477,0.014012254,0.368410502,6.46707E-15
AGXT,yellow,-0.219734977,5.62458E-06,-0.311860591,6.66237E-11
CTSW,yellow,0.316058003,3.57537E-11,0.722264694,9.03403E-69
PDE3A,yellow,0.242439005,5.08953E-07,0.271408629,1.64885E-08
RASGRP1,yellow,0.362597951,1.82586E-14,0.900382997,8.4693E-153
KLHL6,yellow,0.461929082,1.55049E-23,0.836479164,5.4927E-111
THEMIS,yellow,0.348048644,2.2399E-13,0.889736745,4.155E-144
SLFN11,yellow,0.225988741,2.97353E-06,0.470955354,1.61329E-24
CCL19,yellow,0.179159011,0.000227623,0.681021172,2.10677E-58
DCP2,yellow,-0.026792827,0.58445067,0.456804672,5.4393E-23
CES2,yellow,-0.240032182,6.64287E-07,-0.2818264,4.33089E-09
MYD88,yellow,0.207697506,1.8226E-05,0.291607816,1.17252E-09
GRK2,yellow,0.142150079,0.003547009,0.618957865,1.13967E-45
HPSE,yellow,0.374036165,2.32101E-15,0.642993509,2.98532E-50
COQ2,yellow,0.209869904,1.48145E-05,0.246359192,3.27832E-07
PARP14,yellow,0.171556388,0.000419715,0.388232841,1.5976E-16
CYSLTR1,yellow,0.398823037,1.99085E-17,0.785244912,7.67659E-89
PARP15,yellow,0.182472737,0.000172967,0.655923269,6.85348E-53
ABCD2,yellow,0.251261003,1.87158E-07,0.82591921,7.7562E-106
MMRN2,yellow,0.39928462,1.81499E-17,0.262397638,5.01146E-08
C1QB,yellow,0.378911666,9.39556E-16,0.618961584,1.13789E-45
C1QA,yellow,0.333963523,2.24835E-12,0.592905891,3.93318E-41
MST1,yellow,-0.248722391,2.50567E-07,-0.303740834,2.16055E-10
NABP1,yellow,0.291731496,1.15293E-09,0.565351052,9.23781E-37
XCR1,yellow,0.334052579,2.21661E-12,0.801302193,4.46989E-95
HEG1,yellow,0.476997326,3.41491E-25,0.516632341,5.76834E-30
RNF213,yellow,0.12303964,0.011714868,0.350542532,1.47082E-13
PLK3,yellow,0.431883458,1.81464E-20,0.326592546,7.17868E-12
PHOSPHO1,yellow,0.472690581,1.03613E-24,0.463018415,1.18416E-23
NRROS,yellow,0.468851118,2.75063E-24,0.730758476,3.83581E-71
TLR10,yellow,0.13688988,0.005001767,0.427174735,5.15925E-20
TLR1,yellow,0.27441015,1.1282E-08,0.405502597,5.14835E-18
TLR6,yellow,0.252736844,1.57728E-07,0.581246169,3.1264E-39
SELP,yellow,0.39990518,1.60242E-17,0.40409352,6.86563E-18
PITPNA,yellow,0.301272097,3.0677E-10,0.302075128,2.73809E-10
ZNF80,yellow,0.208595016,1.67348E-05,0.576946766,1.50188E-38
C11orf45,yellow,0.311597055,6.92562E-11,0.425755197,7.047E-20
GCSAM,yellow,0.308073414,1.15848E-10,0.833686741,1.3699E-109
CMKLR1,yellow,0.466611312,4.8342E-24,0.739778246,9.19972E-74
RESF1,yellow,0.063968963,0.191267376,0.301766703,2.86039E-10
LARP7,yellow,0.013042181,0.790100141,0.363204629,1.64001E-14
FAM241A,yellow,0.099288055,0.042221934,0.263707511,4.27456E-08
CEP135,yellow,0.205102009,2.32806E-05,0.623965449,1.36485E-46
BTC,yellow,0.178676337,0.000236816,0.310805209,7.77906E-11
P2RY14,yellow,0.152981161,0.001686038,0.528342517,1.68751E-31
GPR171,yellow,0.395619382,3.76773E-17,0.799929472,1.60483E-94
ANKS4B,yellow,-0.228495047,2.29135E-06,-0.247131097,3.00369E-07
TMEM9B,yellow,0.220209438,5.3625E-06,0.357263681,4.6467E-14
TBC1D10C,yellow,0.153407873,0.001635712,0.627192539,3.40553E-47
UCP2,yellow,0.319181864,2.23554E-11,0.709739138,1.98048E-65
SUGCT,yellow,-0.276944095,8.16023E-09,-0.237813373,8.47075E-07
LINC02694,yellow,0.18076789,0.000199332,0.629798706,1.0967E-47
FAM172BP,yellow,0.129860685,0.00777888,0.611650632,2.35661E-44
GAPT,yellow,0.275384891,9.96413E-09,0.762684517,6.18604E-81
PLEKHF2,yellow,0.1195183,0.014367141,0.362264173,1.93675E-14
ZNF683,yellow,0.355200205,6.6381E-14,0.595099124,1.69274E-41
HSF5,yellow,0.043818349,0.370953089,0.679952129,3.71242E-58
BNIP3,yellow,-0.274773415,1.07723E-08,-0.236564422,9.70269E-07
AC233964.1,yellow,0.020566292,0.674654754,0.334912777,1.93173E-12
OR4N2,yellow,-0.009191835,0.851194893,0.335756798,1.68711E-12
CRLF3,yellow,0.14258158,0.003446663,0.735696685,1.45455E-72
CLEC14A,yellow,0.37074137,4.24006E-15,0.278601482,6.59033E-09
RHOG,yellow,0.191928299,7.69342E-05,0.573611652,4.99411E-38
OR14C36,yellow,-0.018506666,0.705636626,0.222351423,4.31761E-06
KCNA3,yellow,0.345415422,3.47817E-13,0.820932014,1.5933E-103
FLJ40194,yellow,0.148718581,0.002272549,0.428506674,3.84541E-20
SAMD9L,yellow,0.395937898,3.53728E-17,0.823541046,1.0035E-104
CD19,yellow,0.118211067,0.015478491,0.716945651,2.49317E-67
ZBED2,yellow,0.22975118,2.00854E-06,0.709333634,2.5232E-65
OR2B11,yellow,0.258044272,8.4498E-08,0.384772153,3.10468E-16
CD163,yellow,0.486396971,2.86613E-26,0.506463775,1.11049E-28
GIMAP3P,yellow,0.173890631,0.000348758,0.611561559,2.44406E-44
CD163L1,yellow,0.190288551,8.8791E-05,0.511060708,2.95249E-29
ANXA2R,yellow,-0.066281112,0.175679945,0.337876574,1.19859E-12
KCNJ10,yellow,0.081394107,0.096136368,0.250375973,2.07272E-07
TSPYL6,yellow,-0.006272294,0.898142357,0.077237618,0.114416248
ZNF366,yellow,0.332898319,2.66419E-12,0.389297234,1.30027E-16
ZC3H12D,yellow,0.289620623,1.53523E-09,0.792757927,1.08836E-91
SHISA3,yellow,0.328991507,4.93674E-12,0.561039047,4.10165E-36
CCDC185,yellow,-0.001066785,0.982630369,0.243205242,4.67299E-07
CD28,yellow,0.27586753,9.36804E-09,0.834128277,8.271E-110
KCTD12,yellow,0.579828605,5.25884E-39,0.671334311,3.27649E-56
THBD,yellow,0.524062451,6.23415E-31,0.310202845,8.49608E-11
CTC1,yellow,0.155281518,0.001430632,0.394970643,4.28366E-17
C12orf42,yellow,-0.050099932,0.306261045,0.426926381,5.4491E-20
GIMAP7,yellow,0.364009017,1.42193E-14,0.837838292,1.1228E-111
OR7E97P,yellow,-0.079434196,0.104442729,0.081772025,0.094596979
AL162457.1,yellow,0.313476584,5.24884E-11,0.67821137,9.29087E-58
RAB39A,yellow,0.349836429,1.65746E-13,0.573904606,4.49635E-38
HLA-DQB1,yellow,0.319354724,2.17785E-11,0.654067913,1.66946E-52
EGR3,yellow,0.460026907,2.47671E-23,0.338142737,1.14801E-12
CIITA,yellow,0.36535161,1.1196E-14,0.709411141,2.40913E-65
LACC1,yellow,0.291737283,1.15202E-09,0.506036711,1.25465E-28
FCER1A,yellow,0.263103553,4.6003E-08,0.182780204,0.000168574
PCED1B,yellow,0.228904354,2.19525E-06,0.725774765,9.69322E-70
PIPOX,yellow,-0.325634864,8.32835E-12,-0.325997362,7.87346E-12
CDH5,yellow,0.413148241,1.0542E-18,0.271089941,1.71617E-08
FAM216B,yellow,0.093531098,0.05574681,0.627124166,3.50778E-47
PIK3CD-AS1,yellow,0.276933853,8.17098E-09,0.718806111,7.88075E-68
AKAP5,yellow,0.124222498,0.010926533,0.572812718,6.64626E-38
CCR8,yellow,0.356871052,4.97399E-14,0.715398599,6.45082E-67
SEPTIN1,yellow,0.232394807,1.5185E-06,0.842501965,4.3156E-114
TDRD6,yellow,-0.022534648,0.645549853,0.172649653,0.000384957
F2,yellow,-0.147169594,0.00252819,-0.326760547,6.99365E-12
HCLS1,yellow,0.527308788,2.31771E-31,0.858839287,3.2329E-123
ARHGAP45,yellow,0.27627196,8.89528E-09,0.764621264,1.4052E-81
BHLHA15,yellow,0.111310554,0.022681987,0.141234805,0.003768675
C9orf139,yellow,0.271475579,1.63504E-08,0.715337084,6.69845E-67
PRF1,yellow,0.303934588,2.10162E-10,0.68570923,1.70664E-59
EXOC5P1,yellow,-0.010600888,0.82871291,0.276873021,8.23509E-09
OR51E1,yellow,0.256634274,9.98735E-08,0.293878987,8.59452E-10
CSNK1G2-AS1,yellow,0.072671485,0.137525697,0.38500275,2.97096E-16
BBS12,yellow,0.215641415,8.45267E-06,0.479775995,1.65474E-25
FCRL6,yellow,0.374298088,2.2118E-15,0.61830634,1.49789E-45
F2R,yellow,0.550782999,1.30403E-34,0.437750827,4.82295E-21
DHTKD1,yellow,-0.106693173,0.028986737,-0.276491311,8.64861E-09
H2BU2P,yellow,0.057861186,0.237268777,0.353893484,8.30911E-14
C4orf50,yellow,0.305727774,1.62549E-10,0.579278345,6.43073E-39
TMEM102,yellow,0.305240652,1.74328E-10,0.356281383,5.50837E-14
LRRC75A,yellow,0.161244649,0.000924873,0.500687653,5.70368E-28
DDX60L,yellow,0.228339424,2.32893E-06,0.36245538,1.87244E-14
RAP2B,yellow,0.368462127,6.40713E-15,0.598645947,4.27045E-42
ACBD4,yellow,-0.318121637,2.6234E-11,-0.30083516,3.26295E-10
P2RY13,yellow,0.471920666,1.26146E-24,0.667553889,2.23039E-55
SLC9A9,yellow,0.508442479,6.29422E-29,0.703363193,8.5087E-64
TIGIT,yellow,0.265925167,3.25907E-08,0.866530929,6.4001E-128
ZNF101,yellow,0.134324187,0.005890346,0.775627783,2.33456E-85
OR4C6,yellow,0.14672227,0.002606746,0.288646463,1.75075E-09
LINC02724,yellow,0.224746126,3.37995E-06,0.406921562,3.84748E-18
DEXI,yellow,0.137279325,0.004877999,0.409187318,2.40959E-18
P2RY8,yellow,0.223197522,3.96102E-06,0.496552509,1.80574E-27
UBA7,yellow,0.08813934,0.071500345,0.375201371,1.87246E-15
ATP6AP2,yellow,0.24011197,6.58477E-07,0.449625392,3.04697E-22
PDSS1P1,yellow,0.0963399,0.048755517,0.407392628,3.49181E-18
IFNL1,yellow,0.183194772,0.000162817,0.335710057,1.69983E-12
NCF1B,yellow,0.365833855,1.02719E-14,0.896288787,2.408E-149
LIMK2,yellow,0.3059927,1.56472E-10,0.335805822,1.67388E-12
ADI1,yellow,-0.259908772,6.76362E-08,-0.347001835,2.66945E-13
CSF1R,yellow,0.466884662,4.51372E-24,0.629536703,1.22962E-47
LCK,yellow,0.346528973,2.889E-13,0.919921296,1.1901E-171
TMEM95,yellow,0.138910772,0.004388975,0.515682583,7.63588E-30
AC135068.1,yellow,-0.005817245,0.905496143,0.075091175,0.124868961
TPM3P8,yellow,-0.007191912,0.883308133,0.378157852,1.08163E-15
SLC8A1,yellow,0.562296124,2.66198E-36,0.701574247,2.40025E-63
AFMID,yellow,-0.39247729,6.99661E-17,-0.232473948,1.50576E-06
GJD3,yellow,0.415750286,6.08779E-19,0.409815266,2.11516E-18
TMEM121B,yellow,0.196547789,5.10442E-05,0.336842115,1.41667E-12
GPR132,yellow,0.51482916,9.81715E-30,0.888848853,2.0076E-143
MX2,yellow,0.194093669,6.35504E-05,0.605710782,2.60987E-43
TENT5C,yellow,0.182927768,0.000166503,0.391789271,8.00508E-17
KLRC4,yellow,0.214233451,9.70641E-06,0.521300258,1.43476E-30
IZUMO1R,yellow,0.198961473,4.1039E-05,0.400891163,1.31399E-17
TNFAIP8L3,yellow,0.20275704,2.89662E-05,0.294353835,8.05133E-10
ZNF438,yellow,0.20590481,2.15902E-05,0.389992067,1.13625E-16
IFNL2,yellow,0.131370397,0.007086945,0.265087213,3.61186E-08
TMEM50A,yellow,0.071784294,0.14240567,0.384215068,3.45262E-16
CCR4,yellow,0.388850228,1.41786E-16,0.792286696,1.65534E-91
LRRC55,yellow,0.31609123,3.55766E-11,0.170686805,0.000449424
SH2D1A,yellow,0.313635967,5.12643E-11,0.894025186,1.697E-147
PTP4A2,yellow,0.131712992,0.006937807,0.439097714,3.54504E-21
DENND5A,yellow,0.226326198,2.8715E-06,0.506394863,1.13259E-28
OR2T10,yellow,0.058771717,0.229956462,0.571961581,9.00397E-38
ADAP2,yellow,0.423522808,1.14729E-19,0.659020812,1.52842E-53
CNTN2,yellow,0.000275122,0.995520069,0.104172288,0.03302441
POU6F1,yellow,0.237445112,8.81746E-07,0.456197188,6.30307E-23
CLECL1,yellow,0.299720094,3.81763E-10,0.849053634,1.2758E-117
SPATA32,yellow,0.099016523,0.042791101,0.275237794,1.0153E-08
LPAR5,yellow,0.394613122,4.59704E-17,0.700088988,5.64475E-63
PDE4B,yellow,0.369302136,5.50492E-15,0.456730917,5.53759E-23
NELL2,yellow,0.023817043,0.626871276,0.630545751,7.9098E-48
APOBR,yellow,0.422333431,1.48527E-19,0.725332179,1.28686E-69
FMNL1,yellow,0.413670483,9.44556E-19,0.814548216,1.147E-100
USP18,yellow,0.216092343,8.08486E-06,0.237060582,9.194E-07
TMEM106A,yellow,0.231104839,1.74126E-06,0.381580801,5.68979E-16
RPL9P14,yellow,-0.105025045,0.031607932,0.176772648,0.000276569
MIXL1,yellow,0.027702925,0.571747848,0.415914665,5.8793E-19
GP1BA,yellow,0.19117938,8.21514E-05,0.661220296,5.20946E-54
KLHL33,yellow,0.332915328,2.65699E-12,0.499619563,7.69283E-28
IL3RA,yellow,0.186840443,0.000119557,0.403225112,8.19275E-18
ARL15,yellow,0.269035483,2.21851E-08,0.329090384,4.8608E-12
METTL7A,yellow,-0.277938564,7.17955E-09,-0.309201571,9.83278E-11
GPRIN3,yellow,0.299281596,4.06001E-10,0.380890092,6.48121E-16
STAC3,yellow,0.175507059,0.000306356,0.485253415,3.89042E-26
PDE6G,yellow,0.37659486,1.44671E-15,0.635704307,8.08087E-49
SNAI3,yellow,0.320913722,1.71908E-11,0.628815466,1.68381E-47
SMG1P4,yellow,0.0360199,0.462129422,0.275529713,9.78151E-09
MORF4L1,yellow,0.102499255,0.035961153,0.483177107,6.75558E-26
IKZF1,yellow,0.420699498,2.1141E-19,0.937020481,1.3191E-192
CCDC190,yellow,0.12847183,0.008468039,0.325967374,7.91016E-12
EVI2B,yellow,0.447952287,4.52616E-22,0.942932182,2.9376E-201
THNSL1,yellow,-0.174728713,0.000326134,-0.21633091,7.89649E-06
TRIM69,yellow,0.269555147,2.07944E-08,0.524919468,4.806E-31
IFITM1,yellow,0.216207848,7.99313E-06,0.21664948,7.65146E-06
C16orf54,yellow,0.376204483,1.55532E-15,0.875474438,8.9976E-134
ZNF267,yellow,0.315133309,4.10426E-11,0.739559831,1.06783E-73
RASA3,yellow,0.356059845,5.72335E-14,0.595764682,1.30894E-41
DLEU7,yellow,0.319538365,2.11816E-11,0.433663796,1.21718E-20
KRT73,yellow,0.064877252,0.18502736,0.31759121,2.84134E-11
CD300LF,yellow,0.383965303,3.62078E-16,0.693400783,2.48878E-61
ZPBP2,yellow,0.007445135,0.879230354,0.226907767,2.70346E-06
AGBL4,yellow,0.021911787,0.654704045,0.02725561,0.577974967
LILRP1,yellow,0.282220775,4.11262E-09,0.458648676,3.47104E-23
BTLA,yellow,0.212083536,1.19676E-05,0.823272339,1.337E-104
CD300E,yellow,0.436945552,5.79375E-21,0.410271955,1.92356E-18
GLDN,yellow,0.094347219,0.053634534,0.231935203,1.59454E-06
FCAR,yellow,0.334271578,2.14041E-12,0.275471773,9.85418E-09
GNG2,yellow,0.471730337,1.32423E-24,0.889060272,1.3814E-143
BTN3A2,yellow,0.146335913,0.002676378,0.425222558,7.91864E-20
ARHGAP30,yellow,0.439355422,3.34175E-21,0.943838881,1.1471E-202
CYP4F3,yellow,-0.160228626,0.000997293,-0.250745705,1.98628E-07
ARAP1,yellow,0.113212767,0.020452511,0.471289813,1.48161E-24
CXCR3,yellow,0.332628735,2.78081E-12,0.862363569,2.4543E-125
LILRB4,yellow,0.41413796,8.55981E-19,0.669762526,7.2984E-56
TNFRSF4,yellow,0.102660412,0.035668929,0.525908227,3.55648E-31
KRT17P2,yellow,0.082743428,0.090730355,0.287839345,1.95132E-09
TNFRSF18,yellow,0.091360331,0.061703312,0.25930162,7.27345E-08
RHD,yellow,0.031778625,0.516524021,0.295505926,6.86841E-10
GPR141,yellow,0.414543886,7.85737E-19,0.787396244,1.20606E-89
LILRA5,yellow,0.445165168,8.70811E-22,0.322337665,1.38339E-11
FNBP1,yellow,0.222419607,4.28778E-06,0.623338394,1.78409E-46
FPR3,yellow,0.572487118,7.46559E-38,0.738840552,1.74265E-73
GJA4,yellow,0.386760829,2.12139E-16,0.284626109,2.99489E-09
PRR13P5,yellow,0.128106106,0.008658336,0.341274964,6.89057E-13
FOXD4L3,yellow,0.102328022,0.036273874,0.589486919,1.44533E-40
TMSB4XP8,yellow,0.280196995,5.35788E-09,0.676224855,2.62633E-57
TRPV2,yellow,0.132998195,0.006403053,0.358977377,3.4486E-14
SEMA4D,yellow,0.418491104,3.39644E-19,0.919807464,1.5808E-171
CARD9,yellow,0.190339494,8.83981E-05,0.410524596,1.82501E-18
PEAR1,yellow,0.438963903,3.65536E-21,0.287006313,2.18167E-09
SOWAHD,yellow,0.251429381,1.8355E-07,0.5928321,4.04589E-41
TTC24,yellow,0.276076233,9.12111E-09,0.702758311,1.20929E-63
AC097382.1,yellow,-0.00149364,0.975682068,0.169171139,0.000505926
CLEC17A,yellow,0.164863578,0.000704552,0.71826,1.10614E-67
KCTD9P3,yellow,0.059356813,0.225342774,0.294535872,7.85206E-10
RTP5,yellow,0.177823121,0.000253922,0.543492297,1.41936E-33
UBQLN2,yellow,0.126427814,0.009581312,0.315283167,4.01365E-11
FAM25A,yellow,0.021256522,0.664390593,0.044031604,0.368627091
IL17REL,yellow,0.160293529,0.000992515,0.475777582,4.68376E-25
RUFY4,yellow,0.09807583,0.044813142,0.484639881,4.58128E-26
PEAK3,yellow,0.499813458,7.28674E-28,0.53113857,7.11389E-32
SLC38A3,yellow,-0.301099763,3.14331E-10,-0.254177737,1.33327E-07
PDCD1,yellow,0.075426688,0.123187844,0.404418395,6.42555E-18
GPR21,yellow,0.178493568,0.000240387,0.325298833,8.77288E-12
IGHV1OR15-9,yellow,0.245963096,3.42847E-07,0.469290772,2.46121E-24
SELL,yellow,0.200763663,3.48103E-05,0.765570125,6.76263E-82
WASF4P,yellow,0.143590659,0.003221975,0.327346044,6.38448E-12
C22orf34,yellow,0.232173302,1.5547E-06,0.456008849,6.59736E-23
CLN3,yellow,0.04258993,0.384527596,0.545900304,6.49317E-34
CC2D2B,yellow,0.287692566,1.99012E-09,0.443253793,1.35929E-21
TMSB4XP2,yellow,0.160085823,0.001007881,0.55954717,6.83512E-36
CALHM6,yellow,0.304163634,2.03397E-10,0.675517115,3.79557E-57
CNR2,yellow,0.165856164,0.000653247,0.700348771,4.86241E-63
ASTL,yellow,0.230488243,1.85849E-06,0.379062981,9.1333E-16
LRRK2,yellow,0.134961494,0.005657301,0.27829357,6.85794E-09
HACD4,yellow,0.529625556,1.13642E-31,0.814309051,1.4604E-100
KIR2DL4,yellow,0.177713056,0.000256211,0.47816121,2.5231E-25
RNF222,yellow,-0.042600426,0.384410337,0.321665208,1.53308E-11
VSTM1,yellow,0.228034095,2.40438E-06,0.189367665,9.61834E-05
TOGARAM2,yellow,0.118085638,0.015588988,0.276883425,8.22409E-09
OR2L13,yellow,0.064392133,0.188341237,0.314382396,4.5892E-11
BLOC1S2,yellow,0.071953455,0.141465123,0.325294705,8.77848E-12
PAX5,yellow,0.139174592,0.004314194,0.682086221,1.19522E-58
ZNF699,yellow,0.085933563,0.078915652,0.53533094,1.91883E-32
TDRD7,yellow,0.081131491,0.097217805,0.40998286,2.04276E-18
HLA-DRB1,yellow,0.316756439,3.22055E-11,0.543349553,1.48641E-33
KIF19,yellow,0.263827253,4.21268E-08,0.243208814,4.67113E-07
SEMA4A,yellow,0.354895426,6.99564E-14,0.724305444,2.47796E-69
SIRPB2,yellow,0.513820455,1.31999E-29,0.54937343,2.07839E-34
FAM217B,yellow,0.021826586,0.655960304,0.400168628,1.51977E-17
OR2T2,yellow,-0.003085723,0.949786703,0.385975098,2.46663E-16
LINC00523,yellow,-0.039207634,0.423438235,0.074220282,0.129315835
HLA-DRB9,yellow,0.314672944,4.39528E-11,0.519836424,2.22476E-30
GIMAP5,yellow,0.191304799,8.12551E-05,0.618158324,1.5937E-45
OR4Q2,yellow,0.000121453,0.998022318,0.352187881,1.11213E-13
AC244505.1,yellow,0.068180056,0.163600697,0.153181327,0.001662257
PTPN1,yellow,0.152793423,0.001708626,0.546595536,5.17471E-34
EVL,yellow,0.346397895,2.95292E-13,0.580997962,3.42506E-39
ASMT,yellow,0.027259939,0.577914549,0.378745092,9.69283E-16
FGF16,yellow,-0.019957145,0.683763609,0.104522166,0.032436824
TPK1,yellow,0.325141896,8.98834E-12,0.347659382,2.39109E-13
MRTFA,yellow,0.225012079,3.28873E-06,0.516748206,5.57397E-30
TCF4,yellow,0.465543538,6.31594E-24,0.610643782,3.55522E-44
TLR7,yellow,0.394080107,5.10651E-17,0.831725731,1.2655E-108
HSH2D,yellow,0.230120562,1.93195E-06,0.559698212,6.49147E-36
HLA-DQA1,yellow,0.433134219,1.37105E-20,0.796966255,2.44978E-93
GM2A,yellow,0.10929187,0.025275173,0.447210024,5.39103E-22
ADA,yellow,0.160427344,0.00098273,0.524164821,6.04362E-31
TMEM26,yellow,0.54611454,6.05489E-34,0.445526664,8.00222E-22
OR2T4,yellow,0.02300105,0.638729907,0.295060168,7.30456E-10
ZNF705A,yellow,0.116116043,0.017417034,0.244233598,4.16516E-07
CASP4,yellow,0.376633586,1.43635E-15,0.518792024,3.03835E-30
FAM163B,yellow,0.3561074,5.67652E-14,0.122656807,0.011980569
DTHD1,yellow,0.323301284,1.19347E-11,0.823255801,1.3608E-104
GAL3ST4,yellow,0.382480834,4.79947E-16,0.572442264,7.58603E-38
SLC2A7,yellow,-0.042326936,0.387472643,0.133168537,0.006335022
FAM110D,yellow,0.271949568,1.54039E-08,0.188341626,0.000105101
C5AR1,yellow,0.531858885,5.68718E-32,0.428508038,3.84425E-20
SPN,yellow,0.457144673,5.00798E-23,0.874387094,4.891E-133
AC034105.1,yellow,0.115201301,0.018327919,0.279606348,5.78556E-09
IRF1-AS1,yellow,0.072845594,0.136583273,0.443253672,1.35933E-21
GZMM,yellow,0.283610899,3.42512E-09,0.668077518,1.71292E-55
ATG7,yellow,0.119858742,0.01408948,0.481076584,1.17615E-25
ZNF624,yellow,0.110053885,0.024267712,0.41697132,4.69722E-19
MPEG1,yellow,0.515135787,8.97042E-30,0.801898206,2.55806E-95
KLHL14,yellow,0.062555086,0.201285666,0.485707703,3.44619E-26
PSAP,yellow,0.351936565,1.16077E-13,0.484578426,4.65682E-26
MAP1LC3C,yellow,0.165347614,0.000679084,0.625846317,6.0891E-47
IGKV7-3,yellow,0.099068334,0.042682001,0.361422241,2.24664E-14
SGTB,yellow,0.251903366,1.73751E-07,0.627343127,3.19064E-47
MDS2,yellow,0.100444373,0.039869086,0.532427049,4.76492E-32
FCHSD1,yellow,0.182336549,0.000174946,0.603697202,5.8301E-43
CLEC9A,yellow,0.345021491,3.71355E-13,0.77162081,5.87082E-84
IRAK4,yellow,0.234161956,1.25722E-06,0.602338622,9.99511E-43
SIRPA,yellow,0.353388478,9.05981E-14,0.336000836,1.62222E-12
KRTAP4-6,yellow,0.120035131,0.013947483,0.371767831,3.51693E-15
OR2T6,yellow,0.041337512,0.398674563,0.5495035,1.99107E-34
TMEM229B,yellow,0.265186612,3.56816E-08,0.523917135,6.51486E-31
PTMAP9,yellow,-0.053105885,0.278112871,0.381844282,5.41358E-16
CLEC4C,yellow,0.281899588,4.28955E-09,0.648716416,2.10251E-51
CSF2RA,yellow,0.335925018,1.64211E-12,0.52665211,2.83373E-31
SLC29A3,yellow,0.00087612,0.985734461,0.358827215,3.54015E-14
OR5B21,yellow,0.077211224,0.114540476,0.213183705,1.07543E-05
CARD11,yellow,0.320708664,1.77355E-11,0.641729204,5.324E-50
UVRAG,yellow,0.213513686,1.04138E-05,0.519681211,2.33039E-30
HLA-DRB5,yellow,0.267716755,2.61301E-08,0.473827614,7.74133E-25
